Date,AverageTemperature,AverageTemperatureUncertainty,State,Country
1991-05-01,12.762,0.169,Moscow City,Russia
1991-06-01,18.369,0.134,Moscow City,Russia
1991-07-01,17.873,0.37,Moscow City,Russia
1991-08-01,15.938,0.273,Moscow City,Russia
1991-09-01,10.916,0.147,Moscow City,Russia
1991-10-01,6.295,0.177,Moscow City,Russia
1991-11-01,0.371,0.238,Moscow City,Russia
1991-12-01,-4.796,0.262,Moscow City,Russia
1992-01-01,-5.685,0.313,Moscow City,Russia
1992-02-01,-5.156,0.23,Moscow City,Russia
1992-03-01,1.046,0.21,Moscow City,Russia
1992-04-01,4.479,0.218,Moscow City,Russia
1992-05-01,11.584,0.164,Moscow City,Russia
1992-06-01,16.101,0.319,Moscow City,Russia
1992-07-01,18.103,0.385,Moscow City,Russia
1992-08-01,17.983,0.485,Moscow City,Russia
1992-09-01,12.765,0.505,Moscow City,Russia
1992-10-01,1.695,0.172,Moscow City,Russia
1992-11-01,-3.132,0.341,Moscow City,Russia
1992-12-01,-5.47,0.513,Moscow City,Russia
1993-01-01,-5.213,0.171,Moscow City,Russia
1993-02-01,-5.395,0.29,Moscow City,Russia
1993-03-01,-2.641,0.352,Moscow City,Russia
1993-04-01,5.212,0.327,Moscow City,Russia
1993-05-01,14.003,0.291,Moscow City,Russia
1993-06-01,13.604,0.278,Moscow City,Russia
1993-07-01,17.072,0.261,Moscow City,Russia
1993-08-01,15.088,0.228,Moscow City,Russia
1993-09-01,6.987,0.207,Moscow City,Russia
1993-10-01,4.058,0.131,Moscow City,Russia
1993-11-01,-8.73,0.211,Moscow City,Russia
1993-12-01,-4.216,0.216,Moscow City,Russia
1994-01-01,-4.188,0.232,Moscow City,Russia
1994-02-01,-12.626,0.139,Moscow City,Russia
1994-03-01,-3.816,0.196,Moscow City,Russia
1994-04-01,6.646,0.146,Moscow City,Russia
1994-05-01,9.688,0.225,Moscow City,Russia
1994-06-01,14.331,0.336,Moscow City,Russia
1994-07-01,17.415,0.266,Moscow City,Russia
1994-08-01,15.554,0.165,Moscow City,Russia
1994-09-01,13.835,0.231,Moscow City,Russia
1994-10-01,4.689,0.168,Moscow City,Russia
1994-11-01,-2.702,0.331,Moscow City,Russia
1994-12-01,-9.248,0.377,Moscow City,Russia
1995-01-01,-6.971,0.18,Moscow City,Russia
1995-02-01,-1.486,0.228,Moscow City,Russia
1995-03-01,0.232,0.214,Moscow City,Russia
1995-04-01,8.129,0.161,Moscow City,Russia
1995-05-01,13.768,0.192,Moscow City,Russia
1995-06-01,18.896,0.299,Moscow City,Russia
1995-07-01,16.984,0.167,Moscow City,Russia
1995-08-01,16.419,0.098,Moscow City,Russia
1995-09-01,12.285,0.273,Moscow City,Russia
1995-10-01,6.058,0.258,Moscow City,Russia
1995-11-01,-3.397,0.218,Moscow City,Russia
1995-12-01,-10.322,0.135,Moscow City,Russia
1996-01-01,-11.346,0.374,Moscow City,Russia
1996-02-01,-11.11,0.268,Moscow City,Russia
1996-03-01,-4.648,0.28,Moscow City,Russia
1996-04-01,5.61,0.176,Moscow City,Russia
1996-05-01,15.227,0.248,Moscow City,Russia
1996-06-01,15.846,0.274,Moscow City,Russia
1996-07-01,18.221,0.128,Moscow City,Russia
1996-08-01,16.815,0.213,Moscow City,Russia
1996-09-01,9.52,0.159,Moscow City,Russia
1996-10-01,5.381,0.178,Moscow City,Russia
1996-11-01,3.472,0.164,Moscow City,Russia
1996-12-01,-8.365,0.183,Moscow City,Russia
1997-01-01,-8.424,0.284,Moscow City,Russia
1997-02-01,-5.38,0.246,Moscow City,Russia
1997-03-01,-1.619,0.38,Moscow City,Russia
1997-04-01,3.934,0.157,Moscow City,Russia
1997-05-01,11.035,0.202,Moscow City,Russia
1997-06-01,17.537,0.193,Moscow City,Russia
1997-07-01,18.264,0.2,Moscow City,Russia
1997-08-01,17.137,0.194,Moscow City,Russia
1997-09-01,8.393,0.248,Moscow City,Russia
1997-10-01,3.416,0.245,Moscow City,Russia
1997-11-01,-1.001,0.202,Moscow City,Russia
1997-12-01,-8.611,0.273,Moscow City,Russia
1998-01-01,-5.609,0.255,Moscow City,Russia
1998-02-01,-7.757,0.264,Moscow City,Russia
1998-03-01,-1.816,0.256,Moscow City,Russia
1998-04-01,3.586,0.203,Moscow City,Russia
1998-05-01,13.113,0.138,Moscow City,Russia
1998-06-01,18.966,0.339,Moscow City,Russia
1998-07-01,18.36,0.157,Moscow City,Russia
1998-08-01,15.074,0.193,Moscow City,Russia
1998-09-01,10.644,0.207,Moscow City,Russia
1998-10-01,5.077,0.233,Moscow City,Russia
1998-11-01,-8.663,0.17,Moscow City,Russia
1998-12-01,-7.32,0.277,Moscow City,Russia
1999-01-01,-5.12,0.344,Moscow City,Russia
1999-02-01,-7.131,0.201,Moscow City,Russia
1999-03-01,-1.613,0.139,Moscow City,Russia
1999-04-01,8.793,0.263,Moscow City,Russia
1999-05-01,8.457,0.179,Moscow City,Russia
1999-06-01,20.291,0.235,Moscow City,Russia
1999-07-01,21.157,0.23,Moscow City,Russia
1999-08-01,15.895,0.189,Moscow City,Russia
1999-09-01,11.407,0.188,Moscow City,Russia
1999-10-01,6.804,0.265,Moscow City,Russia
1999-11-01,-5.034,0.324,Moscow City,Russia
1999-12-01,-2.573,0.177,Moscow City,Russia
2000-01-01,-7.313,0.273,Moscow City,Russia
2000-02-01,-3.551,0.185,Moscow City,Russia
2000-03-01,-1.661,0.255,Moscow City,Russia
2000-04-01,10.096,0.168,Moscow City,Russia
2000-05-01,10.357,0.156,Moscow City,Russia
2000-06-01,15.243,0.183,Moscow City,Russia
2000-07-01,18.676,0.157,Moscow City,Russia
2000-08-01,16.42,0.219,Moscow City,Russia
2000-09-01,9.775,0.176,Moscow City,Russia
2000-10-01,6.611,0.217,Moscow City,Russia
2000-11-01,-0.168,0.264,Moscow City,Russia
2000-12-01,-2.954,0.38,Moscow City,Russia
2001-01-01,-4.914,0.283,Moscow City,Russia
2001-02-01,-7.761,0.182,Moscow City,Russia
2001-03-01,-2.833,0.215,Moscow City,Russia
2001-04-01,10.055,0.215,Moscow City,Russia
2001-05-01,11.012,0.199,Moscow City,Russia
2001-06-01,15.733,0.403,Moscow City,Russia
2001-07-01,22.306,0.324,Moscow City,Russia
2001-08-01,16.576,0.182,Moscow City,Russia
2001-09-01,11.631,0.219,Moscow City,Russia
2001-10-01,4.778,0.286,Moscow City,Russia
2001-11-01,-0.865,0.257,Moscow City,Russia
2001-12-01,-11.924,0.236,Moscow City,Russia
2002-01-01,-5.558,0.278,Moscow City,Russia
2002-02-01,-1.074,0.181,Moscow City,Russia
2002-03-01,1.883,0.216,Moscow City,Russia
2002-04-01,6.496,0.254,Moscow City,Russia
2002-05-01,12.188,0.144,Moscow City,Russia
2002-06-01,16.59,0.193,Moscow City,Russia
2002-07-01,21.742,0.284,Moscow City,Russia
2002-08-01,16.913,0.169,Moscow City,Russia
2002-09-01,11.588,0.18,Moscow City,Russia
2002-10-01,2.308,0.393,Moscow City,Russia
2002-11-01,-1.884,0.206,Moscow City,Russia
2002-12-01,-13.581,0.225,Moscow City,Russia
2003-01-01,-8.051,0.178,Moscow City,Russia
2003-02-01,-9.678,0.307,Moscow City,Russia
2003-03-01,-4.014,0.255,Moscow City,Russia
2003-04-01,3.705,0.235,Moscow City,Russia
2003-05-01,14.829,0.174,Moscow City,Russia
2003-06-01,12.697,0.399,Moscow City,Russia
2003-07-01,19.809,0.282,Moscow City,Russia
2003-08-01,16.519,0.344,Moscow City,Russia
2003-09-01,11.2,0.257,Moscow City,Russia
2003-10-01,4.898,0.31,Moscow City,Russia
2003-11-01,0.901,0.225,Moscow City,Russia
2003-12-01,-2.963,0.295,Moscow City,Russia
2004-01-01,-7.127,0.287,Moscow City,Russia
2004-02-01,-7.799,0.301,Moscow City,Russia
2004-03-01,0.756,0.368,Moscow City,Russia
2004-04-01,4.175,0.339,Moscow City,Russia
2004-05-01,10.914,0.198,Moscow City,Russia
2004-06-01,14.791,0.32,Moscow City,Russia
2004-07-01,18.381,0.235,Moscow City,Russia
2004-08-01,17.955,0.32,Moscow City,Russia
2004-09-01,11.871,0.219,Moscow City,Russia
2004-10-01,5.601,0.393,Moscow City,Russia
2004-11-01,-2.191,0.205,Moscow City,Russia
2004-12-01,-3.54,0.226,Moscow City,Russia
2005-01-01,-3.603,0.146,Moscow City,Russia
2005-02-01,-9.947,0.273,Moscow City,Russia
2005-03-01,-6.891,0.24,Moscow City,Russia
2005-04-01,6.462,0.181,Moscow City,Russia
2005-05-01,14.477,0.191,Moscow City,Russia
2005-06-01,15.657,0.166,Moscow City,Russia
2005-07-01,18.706,0.182,Moscow City,Russia
2005-08-01,17.126,0.201,Moscow City,Russia
2005-09-01,12.904,0.152,Moscow City,Russia
2005-10-01,5.708,0.33,Moscow City,Russia
2005-11-01,0.839,0.218,Moscow City,Russia
2005-12-01,-4.929,0.254,Moscow City,Russia
2006-01-01,-11.423,0.272,Moscow City,Russia
2006-02-01,-14.404,0.393,Moscow City,Russia
2006-03-01,-4.846,0.249,Moscow City,Russia
2006-04-01,5.279,0.279,Moscow City,Russia
2006-05-01,11.743,0.275,Moscow City,Russia
2006-06-01,17.616,0.199,Moscow City,Russia
2006-07-01,17.435,0.248,Moscow City,Russia
2006-08-01,17.216,0.259,Moscow City,Russia
2006-09-01,13.07,0.273,Moscow City,Russia
2006-10-01,6.606,0.166,Moscow City,Russia
2006-11-01,0.128,0.143,Moscow City,Russia
2006-12-01,0.512,0.198,Moscow City,Russia
2007-01-01,-2.403,0.239,Moscow City,Russia
2007-02-01,-11.949,0.237,Moscow City,Russia
2007-03-01,3.886,0.128,Moscow City,Russia
2007-04-01,5.02,0.174,Moscow City,Russia
2007-05-01,15.086,0.173,Moscow City,Russia
2007-06-01,16.667,0.183,Moscow City,Russia
2007-07-01,18.36,0.178,Moscow City,Russia
2007-08-01,19.571,0.23,Moscow City,Russia
2007-09-01,11.773,0.275,Moscow City,Russia
2007-10-01,6.446,0.155,Moscow City,Russia
2007-11-01,-2.523,0.218,Moscow City,Russia
2007-12-01,-2.81,0.254,Moscow City,Russia
2008-01-01,-6.81,0.227,Moscow City,Russia
2008-02-01,-2.197,0.197,Moscow City,Russia
2008-03-01,1.34,0.192,Moscow City,Russia
2008-04-01,8.806,0.255,Moscow City,Russia
2008-05-01,10.868,0.192,Moscow City,Russia
2008-06-01,15.058,0.249,Moscow City,Russia
2008-07-01,18.655,0.161,Moscow City,Russia
2008-08-01,17.7,0.402,Moscow City,Russia
2008-09-01,10.741,0.291,Moscow City,Russia
2008-10-01,8.24,0.169,Moscow City,Russia
2008-11-01,1.602,0.182,Moscow City,Russia
2008-12-01,-2.894,0.22,Moscow City,Russia
2009-01-01,-6.47,0.283,Moscow City,Russia
2009-02-01,-6.004,0.478,Moscow City,Russia
2009-03-01,-1.316,0.124,Moscow City,Russia
2009-04-01,4.611,0.335,Moscow City,Russia
2009-05-01,12.916,0.17,Moscow City,Russia
2009-06-01,16.741,0.263,Moscow City,Russia
2009-07-01,18.387,0.277,Moscow City,Russia
2009-08-01,15.403,0.3,Moscow City,Russia
2009-09-01,13.68,0.268,Moscow City,Russia
2009-10-01,5.473,0.182,Moscow City,Russia
2009-11-01,1.93,0.277,Moscow City,Russia
2009-12-01,-7.126,0.248,Moscow City,Russia
2010-01-01,-15.846,0.696,Moscow City,Russia
2010-02-01,-8.678,0.296,Moscow City,Russia
2010-03-01,-2.037,0.254,Moscow City,Russia
2010-04-01,7.55,0.205,Moscow City,Russia
2010-05-01,16.284,0.272,Moscow City,Russia
2010-06-01,18.568,0.295,Moscow City,Russia
2010-07-01,24.58,0.366,Moscow City,Russia
2010-08-01,21.478,0.267,Moscow City,Russia
2010-09-01,11.602,0.173,Moscow City,Russia
2010-10-01,3.298,0.132,Moscow City,Russia
2010-11-01,2.363,0.251,Moscow City,Russia
2010-12-01,-8.186,0.393,Moscow City,Russia
2011-01-01,-8.472,0.327,Moscow City,Russia
2011-02-01,-11.759,0.268,Moscow City,Russia
2011-03-01,-2.908,0.177,Moscow City,Russia
2011-04-01,5.729,0.182,Moscow City,Russia
2011-05-01,13.982,0.251,Moscow City,Russia
2011-06-01,18.437,0.417,Moscow City,Russia
2011-07-01,22.434,0.35,Moscow City,Russia
2011-08-01,18.149,0.236,Moscow City,Russia
2011-09-01,11.812,0.221,Moscow City,Russia
2011-10-01,5.926,0.322,Moscow City,Russia
2011-11-01,-0.344,0.223,Moscow City,Russia
2011-12-01,-0.868,0.336,Moscow City,Russia
2012-01-01,-7.713,0.373,Moscow City,Russia
2012-02-01,-12.533,0.23,Moscow City,Russia
2012-03-01,-3.467,0.21,Moscow City,Russia
2012-04-01,7.247,0.411,Moscow City,Russia
2012-05-01,14.592,0.297,Moscow City,Russia
2012-06-01,16.333,0.38,Moscow City,Russia
2012-07-01,20.001,0.358,Moscow City,Russia
2012-08-01,17.395,0.319,Moscow City,Russia
2012-09-01,12.509,0.238,Moscow City,Russia
2012-10-01,6.061,0.397,Moscow City,Russia
2012-11-01,1.076,0.438,Moscow City,Russia
2012-12-01,-9.09,0.503,Moscow City,Russia
2013-01-01,-9.23,0.687,Moscow City,Russia
2013-02-01,-4.726,0.773,Moscow City,Russia
2013-03-01,-7.497,0.606,Moscow City,Russia
2013-04-01,5.353,0.286,Moscow City,Russia
2013-05-01,16.152,0.29,Moscow City,Russia
2013-06-01,18.718,0.396,Moscow City,Russia
2013-07-01,18.136,0.315,Moscow City,Russia
2013-08-01,17.485,0.44,Moscow City,Russia
